Store Name,Address,Instagram,Store Type,City,# of Stores,State,ZIP Code,Customers,Brands,Categories,Specialties,Website,Phone,Facebook,Twitter
Viroqua Food Co,"Viroqua Municipal Airport, US 14;US 61;WI 27, Viroqua, WI 54665, United States of America",https://www.instagram.com/direct/t/116979516361959/,Co-op,,2,WI,54665,,coconut_cult; unreal_snacks; rishi_tea,,,,,,
Viroqua Food Coop,"609 North Main Street, Viroqua, WI 54665, United States of America",http://www.instagram.com/viroquafoodcoop,Co-op,Viroqua,2,WI,54665,,evies_snacks; yolele,Produce; Meat; Deli; Catering; Wellness; Gift Cards; Recipes; Community Programs; Local Foods; Art Wall,organic; local; sustainable; prepared foods; community-focused,,,https://www.facebook.com/viroquafoodcoop,
Vista Bakeshop,"101 Towering Vista Vista, Kendall County, TX 78006, United States of America",https://www.instagram.com/direct/t/17843250239545935/,Bakery,Pacific Beach,3,TX,98571,,fish_wife; graza; realsy,,,,,,
Voyageurs Bakehouse,"Voyageurs Bakehouse, 340 North Broadway, Green Bay, WI 54303, United States of America",https://www.instagram.com/voyageurs.bakehouse/,Bakery,Green Bay,1,WI,54303,,brightland; graza,Private Events; Sandwiches; Wholesale; Coffee; Pastries; Sourdough Bread; Local Ingredients; Bakery; Brunch; Classes and Workshops; Catering,artisanal; sustainable; local; small-batch,,920-234-8060,https://www.facebook.com/voyageurs.bakehouse,
W A N D E R S T A T E Mercantile,"3081 Saint Helena Drive, Tucker, GA 30084, United States of America",https://instagram.com/wanderstateco,Boutique Grocer,Tucker,1,GA,30084,,brightland; shuug,Gift Cards; Kitchen; Incense; Candles; DIY & Craft; Workspace; Self Care; Apparel & Accessories; Home; Books,curated; local; sustainable; artisanal,,,,
Wagner Market,"Wagner Market, 502 North Main Street, Oshkosh, WI 54901, United States of America",https://www.instagram.com/wagner_market,Deli/Prepared Foods,Oshkosh,1,WI,54901,,one_trick_pony; spice_walla,Deli; Craft Beer; Snacks; Local Produce; Wine; Wisconsin Cheeses; Prepared Foods; Meats; Venison; Catering,artisanal; local; sustainable; craft,,,https://www.facebook.com/wagnermarket,
Waialua Fresh,"67 071 NAUAHI ST, WAIALUA, HI",https://instagram.com/hsplshigov,Independent Grocery,WAIALUA,3,HI,96791,,a_dozen_cousins; blobs; coconut_cult; unreal_snacks,,educational; community; entertainment; cultural,,,https://www.facebook.com/HSPLSHIgov,
Wanderlust Market,"216 W Main St, Washington, MO, 63090",https://www.instagram.com/direct/t/17848239059615253/?hl=en,Independent Grocery,Washington,1,MO,63090,,spice_walla,,,,,,
Wanderlust Shops,"10 Pickett Place, New Albany, OH 43054, United States of America",https://www.instagram.com/direct/t/17843977742890345/?hl=en,Independent Grocery,New Albany,1,OH,43054,,spice_walla,,,,,,
Wardensville Garden Market,"55 West Main Street, Capon Springs, WV 26851, United States of America",https://www.instagram.com/direct/t/113565046701289/?hl=en,Independent Grocery,Wardensville,2,WV,26851,,fish_wife; spice_walla; one_trick_pony,,,,,,
Wayfarer Bread & Pastry,"Wayfarer Bread & Pastry, 5525 La Jolla Boulevard, San Diego, CA 92037, United States of America",http://instagram.com/wayfarer_bread,Bakery,San Diego,1,CA,92037,,fish_wife; graza,Pastry; Pizza; Specialty Pastries; Bakery; Cookies; Sandwiches; Scones; Croissants; Bread; Tacos; Giftcards & Merch,artisanal; organic; local; small-batch,,,https://www.facebook.com/WayfarerBread,
Weave + Gather,"2004 NORTH GONZALES ST, LAS VEGAS, NM",https://www.instagram.com/direct/t/107989533932607/,Independent Grocery,LAS VEGAS,1,NM,87701,,rishi_tea,,,,,,
Weaver Street Market,"Kitware, Inc., 101 East Weaver Street, Carrboro, NC 27510, United States of America",https://www.instagram.com/weaverstreetraleigh/,Independent Grocery,Carrboro,14,NC,27510,,a_dozen_cousins; rishi_tea; fish_wife; yolele; unreal_snacks; smash_foods,Holiday Foods; Beverages; Snacks; Nutritional Information; Health Foods; Dairy; Bakery; Produce; Prepared Foods; Natural Foods; Specials; Recipes; Catering,open source; innovative; scientific computing; AI; computer vision; farm-to-table; artisanal; prepared foods; organic; sustainable; local,,,https://www.facebook.com/weaverstreetmarket,https://twitter.com/weaverstreetmarket
Wedge.,"279 Water Street, Warren, RI 02885, United States of America",https://www.instagram.com/direct/t/17848579685812635/,Boutique Grocer,Warren,2,RI,2885,,brightland; pistakio; graza,merch; cakes and cups; weddings; gift baskets; events; boards; gift cards,gourmet; custom; artisanal; specialty foods,,,,
Wellbox,"3708 Smith Farm Road, Matthews, NC, 28104",https://www.instagram.com/direct/t/103955647664061/?hl=en,Independent Grocery,Matthews,1,NC,28104,,spice_walla,,,,,,
Weltons Tiny Bakeshop,"2120 Wappoo Drive, Charleston, SC 29412, United States of America",https://www.instagram.com/weltonstinybakeshop/,Bakery,Charleston,1,SC,29412,,fish_wife; graza,,,,,,
Wenatchee Natural Foods,"222 North Wenatchee Avenue, Wenatchee, WA 98801, United States of America",http://www.instagram.com/wnfwenatchee,Supermarket,Wenatchee,3,WA,98801,,chikka_chikka; whims; coconut_cult; rishi_tea,,sustainable; local; organic,,,http://www.facebook.com/wnfwenatchee,
West Coast Provisions,"2735 Northwest Crossing Drive, Bend, OR 97701, United States of America",https://www.instagram.com/westcoastprovisions/,Deli/Prepared Foods,Bend,3,OR,97703,,glonuts; pistakio; rishi_tea,Groceries; Wine; Beer; Cider; Prepared Foods; Chocolate; Gifts; Cards; Home Goods; Kitchenware,local; artisanal; curated; prepared foods,,,https://www.facebook.com/westcoastprovisions/,
West Side Charcuterie,"1415 Jefferson Avenue, Akron, OH 44313, United States of America",https://www.instagram.com/LittleShopNYC/,Independent Grocery,OH,5,OH,United States,,brightland; fish_wife; glonuts; unreal_snacks,,,,,https://www.facebook.com/LittleShopNYC,https://twitter.com/LittleShopNYC/
West Village Market,"West Village Market, Haywood Road, Asheville, NC 28806, United States of America",https://www.instagram.com/direct/t/116976376362299/,Independent Grocery,Asheville,4,NC,28806,,chomps; unreal_snacks; fish_wife; freestyle_snacking; rishi_tea; spice_walla,,,,(828)225-4949,,
Westborn Market,"12 Westborn Drive, Merrimack, NH 03054, United States of America",https://www.instagram.com/direct/t/115293273195005/,Independent Grocery,,13,NH,3054,,blobs; brightland; zabs_hot_sauce; chomps; fish_wife; one_trick_pony; rishi_tea; rooted_fare,Specialty Cheese; Seafood; Deli; Prepared food; Wine & Beer; Florist; Seafood Counter; Bakery; Produce; Butcher Shop; Catering; Grocery,farm-to-table; prepared foods; gourmet; Michigan-made; seasonal; local,,,,
Western Daughters,"Western Daughters Butcher Shoppe, 3326 Tejon Street, Denver, CO 80211, United States of America",https://www.instagram.com/westerndaughters/,Independent Grocery,Denver,2,CO,80211,,brightland; smash_foods; fish_wife,Shares; Meat Club; Pork; Sourcing; Local Produce; Smoked Meats; Lamb; Local Products; Meat Shares; Beef; Prepared Foods; Holiday Orders; Meat; Chicken,grass-fed; regenerative; local; sustainable; regenerative agriculture; pasture-raised,,,https://www.facebook.com/westerndaughters,
Western Market,"Western Market, 447 West 9 Mile Road, Ferndale, MI 48220, United States of America",https://www.instagram.com/westernmkt/,Independent Grocery,Ferndale,3,MI,48220,,brightland; zabs_hot_sauce; rishi_tea; whims,,,,(248) 546-7288,,
Westside Market,"Westside Market, 3510 Augusta Road, Greenville, SC 29605, United States of America",https://www.instagram.com/westsidemarket,Boutique Grocer,,12,SC,29605,,bezi; bjorn_qorn; loisa; blobs; drumroll_donuts; whims; cauli_puffs; joon; neuro_gum; rishi_tea,Apparel; Home Decor; Jewelry; Gifts; Furniture; Vintage; Food; Rugs; Art; Lighting; Meat; Seafood; Condiments; Dairy; Bakery; Beverages; Produce; Snacks; Health Foods; Frozen Foods; Gourmet Foods; Local Foods; Gourmet; Local Products; Gift Cards; Fresh Produce; Prepared Foods; Artisanal; Catering; Artisanal Foods,artisanal; curated; local; vintage; sustainable; organic; gourmet; prepared foods,,,https://www.facebook.com/westside.market.nyc,
Wheat And Vine,"Lee’s Hoagie House, 266 South Main Street, Doylestown, PA 18901, United States of America",https://www.instagram.com/direct/t/17843497295450279/?hl=en,Independent Grocery,Doylestown,2,PA,18901,,evies_snacks; rishi_tea; masa_chips; shuug,,,,,,
Wheat Ridge Poultry And Meats,"5650 West 29th Avenue, Wheat Ridge, CO, 80214-8428",https://www.instagram.com/direct/t/107790093951010/?hl=en,Independent Grocery,Wheat Ridge,1,CO,80214-8428,,spice_walla,,,,,,
Wheatsfield Cooperative,"Wheatsfield Cooperative, 413 Northwestern Avenue, Ames, IA 50010, United States of America",https://www.instagram.com/wheatsfield/?hl=en,Co-op,Ames,2,IA,50010,Zuva,a_dozen_cousins; yolele; graza; smash_foods,Deli; Beverages; Snacks; Health Foods; Inclusive Trade; Bakery; Produce; Hot Bar; Prepared Foods; Local Producers,farm-to-table; prepared foods; organic; sustainable; local,,,https://www.facebook.com/wheatsfield,https://twitter.com/wheatsfield
Wheeze The Juice,"Native Roots Market, 131 Northeast 2nd Street, Oklahoma City, OK 73104, United States of America",https://www.instagram.com/direct/t/109917913741985/,Juice/Smoothie Bar,Oklahoma City,1,OK,73104,,fish_wife; graza,,,,,,
Whidbey Provisions,"1830 Cedarcrest Avenue, Coupeville, WA 98239, United States of America",https://www.instagram.com/direct/t/17845903422153133/,Deli/Prepared Foods,Coupeville,2,WA,98239,Zuva,brightland; pistakio,Snacks; Beverages; Health Foods; Produce; Dairy; Bakery; Meat; Seafood; Frozen Foods; Condiments,local; artisanal; curated; sustainable; gourmet; farm-to-table,,,,
Whistle Emporium,"The Cork and Fork, 41 South Main Street, Hardwick, VT 05843, United States of America",https://www.instagram.com/direct/t/106916334041228/?hl=en,Independent Grocery,Hardwick,1,VT,5843,,spice_walla,,,,,https://m.facebook.com/100089775784553/,
White,"4571 Lakeshore Lane, Burlington, NC 27217, United States of America",https://www.instagram.com/whitemountaincafe/,Independent Grocery,Burlington,16,NC,27217,,brightland; fish_wife; fly_by_jing; freestyle_snacking; graza; masa_chips; one_trick_pony; pistakio; spice_walla; zabs_hot_sauce,Specialty Drinks; Coffee; Pastries,local; artisanal; gourmet,,,https://www.facebook.com/419980741699307,
Wilder Wines,"Wilder Wines, 146 Cherry Street, Burlington, VT 05401, United States of America",https://www.instagram.com/wilderwinesvt/,Wine/Beer/Liquor,Burlington,2,VT,5401,,brightland; graza; zabs_hot_sauce,Wine Bar; Natural Wines; Wine Club; Small Bites; Food; Candles; Pottery + Mugs; Kitchen + Dining; Blankets + Throws; Prints + Wall Art; Barware; Jewelry; Vermont Souvenirs; Kids + Baby,low intervention; natural; curated; sustainable; local; biodynamic; artisanal,,,,
Wildkitchen Supply,"567 W. Main Street, Sylva, NC, 28779",https://www.instagram.com/direct/t/17849264174680838/?hl=en,Independent Grocery,Sylva,1,NC,28779,,spice_walla,,,,,,
Willow And Pine Market,"126 West 2nd Street, Owensboro, KY 42303, United States of America",https://www.instagram.com/direct/t/114236533305827/?hl=en,Independent Grocery,Owensboro,2,KY,42303,,joon; spice_walla,,,,,,
Willow Rest,"9 West Street, Beverly, MA 01915, United States of America",https://www.instagram.com/vidalias.market/,Boutique Grocer,Beverly,3,MA,1915,,brightland; shuug; fish_wife; graza,Cold Drinks; Artisanal Cheeses; Gourmet Foods; Home Baked Treats; Produce; Sandwiches; Panini; Coffee; Baked Goods,gourmet; farm-to-table; local; artisanal,,,https://www.facebook.com/Vidalias,
Willowtree Market,"169 Winslow Way E, Bainbridge Island, WA 98110, USA",https://www.instagram.com/willowtreebainbridge/,Boutique Grocer,,2,WA,98110,,alice_mushrooms; fish_wife; rishi_tea,Medicinal Herbs; Professional Supplements; Healthy Specialty Grocery; Essential Oils; Natural Body Care; Locally Made Gifts; Greeting Cards; Kombucha,local; natural; curated; wellness; sustainable,,,https://www.facebook.com/willowtreebainbridge,
Willy Street Coop,"1221 Williamson Street, Madison, WI, 53703",https://www.instagram.com/willystreetcoop/,Co-op,Madison,2,WI,53703,,yolele,"Beer, Wine & Spirits; Bulk; Cheese; Deli & Bakery; General Merchandise; Grocery; Meat; Produce; Seafood; Wellness",organic; local; sustainable; cooperative; fairly priced,,,https://www.facebook.com/WillyStCoop,
Windfall Market,"77 Scranton Avenue, Falmouth, MA 02540, United States of America",https://www.instagram.com/direct/t/111908526866312/,Independent Grocery,Falmouth,2,MA,2540,,freestyle_snacking; smash_foods; rishi_tea,,,,,,
Windmill Farm,"6386 Del Cerro Boulevard, San Diego, CA 92120, United States of America",https://www.instagram.com/windmillfarmsmarket/,Independent Grocery,San Diego,1,CA,92120,,a_dozen_cousins; rishi_tea,,,,,,
Windsor Farms Market,"Windsor Farms Market, 589 Prospect Avenue, New York, NY 11215, United States of America",https://www.instagram.com/keyfood,Supermarket,,2,NY,11215,,coconut_cult; whims; loisa,Seafood; Deli; Beverages; Snacks; Health Foods; Bakery; Produce; Prepared Foods; Household Items; Meat; Catering; Grocery,artisanal; sustainable; prepared foods; local; gourmet,,,https://www.facebook.com/keyfood,https://twitter.com/keyfood
Windy Brow Farms,"7 Windy Brow Manor, Newton, NJ 07860, United States of America",https://www.instagram.com/direct/t/118199372901248/,Independent Grocery,,3,NJ,7860,,bezi; brightland; fish_wife; zabs_hot_sauce,Ice Cream; Custom Orders; Apples; Pastries; Cider Donuts; Gift Cards; Cherries; Breads; Peaches; Bakery; Produce; PYO Fruit; Donuts; Vegetables,farm-to-table; artisanal; sustainable; local,,,http://Facebook.com/windybrowfarms,
Wine,"115 Pitt Street, Mount Pleasant, SC 29464, USA",https://www.instagram.com/wineshopov/,Wine/Beer/Liquor,,21,SC,29464,,alice_mushrooms; behave; whims; bjorn_qorn; rooted_fare; brightland; freestyle_snacking; fish_wife; realsy; zabs_hot_sauce; fly_by_jing; joon; one_trick_pony; spice_walla,Kitchen; Accessories; Beverages; Apothecary; Snacks; Wine; Food; Wellness Goods; Spirits; Merch; Kitchen + Home; Shutters; Window Coverings; Shades; Consultation Services; Motorization; Custom Drapery; Interior Design; Commercial Services; Residential Services; Window Treatments; Gourmet Cheeses; Wines; Coffees; Pastries; Organic Foods; Dairy; Delicatessen; Meats,local; artisanal; curated; gourmet; emerging brands; motorization; interior design; commercial; residential; energy efficient; custom; energy efficiency; authentic; fresh ingredients; organic,,,https://www.facebook.com/profile.php?id=100087160877542,
Winner,"192 5th Avenue, Brooklyn, NY, 11217",https://www.instagram.com/direct/t/102508057961990/?hl=en,Independent Grocery,Brooklyn,2,NY,11217,,spice_walla; zabs_hot_sauce,,,,,,
Wish Gifts,"5014 East Hampden Avenue, Denver, CO 80222, USA",https://www.instagram.com/direct/t/110816733645526/,Boutique Grocer,,4,CO,80222,,alice_mushrooms; brightland; joon; pistakio; spice_walla,Gift Cards; Holiday; Bath & Spa; Beauty; Candles; Jewelry; Home Decor; Kids and Baby; Curated Gifts; Cocktails & Mocktails; Food and Drink; Cozy Gifts,curated; local; artisanal; unique gifts,,,,
With Flour In Her Hair,"Independent Fabrication, 271 Western Avenue, Lynn, MA 01904, United States of America",https://www.instagram.com/independentfabrication,Boutique Grocer,Lynn,2,MA,1904,,diaspora_co; shuug,Bikes; Accessories; Apparel; Bags; Carbon Fiber; Steel; Titanium; Custom Orders; Cyclocross; Mountain,custom; high-end; artisanal; sustainable,,,https://www.facebook.com/Independent-Fabrication-318643794814246/,https://twitter.com/indyfab
Wize Organic Market,"Wize Organic Market, 503 Union Avenue, New York, NY 11211, United States of America",https://www.instagram.com/direct/t/103386724394178/,Natural/Organic Market,,2,NY,11211,,cauli_puffs; loisa,,,,,,
Wonder Fair,"Wonder Fair, 841 Massachusetts Street, Lawrence, KS 66044, United States of America",http://instagram.com/wonderfair,Boutique Grocer,Lawrence,1,KS,66044,,graza,,curated; artisanal; local,,,,
Woods Rose Market,"Woods Rose Market, 1372 I 90 Business, Livingston, MT 59047, United States of America",https://www.instagram.com/direct/t/111767930219743/?hl=en,Independent Grocery,Livingston,2,MT,59047,,fish_wife; spice_walla,,,,,,
World Foods,"World Foods, 830 Northwest Everett Street, Portland, OR 97209, United States of America",https://www.instagram.com/worldfoodspdx/,Deli/Prepared Foods,Portland,5,OR,97209,,a_dozen_cousins; rishi_tea; blobs; chikka_chikka; whims; one_trick_pony,International & Specialty Grocery; Meat & Seafood; Produce; Cheese & Dairy; Beer & Wine; Deli & Catering,local; international; artisanal; curated; prepared foods,,,https://www.facebook.com/worldfoodspdx,
Yardbull Meats,"2201 Crystal Spring Ave., Roanoke, VA, 24014",https://www.instagram.com/direct/t/17843423600260279/?hl=en,Independent Grocery,Roanoke,1,VA,24014,,spice_walla,,,,,,
